,text,label
6154,मैले सबै ग्रन्थ पढेको छु त्यहा भएको ब्यवस्था बर्ण ब्यवस्था हो जात ब्यवस्था होइन । बर्ण ब्यवस्था कर्मको आधारमा हुन्छ र जात ब्यवस्था जन्मको आधारमा ।,2
6163,जातिपाति हिन्दु धर्मलेनै बनाएको हो र हिन्दु धर्ममानै पाईन्छ!!,2
6164,यथार्थ कुरा के हाे भने हिन्दु समाजमा मात्रै किन जातीय विभेद भाकाे? भारत र नेपालमा मात्रै जातीय छुवाछूत छ।,2
6167,"सेलिब्रेती लगायत राजनिग्य हरुलाई  र विभेद बिरुद्धको कानुन प्रयोग गर्ने अधिकारी हरुलाई पनि बोलाउनु पर्यो, कानुन लगायत सहित",2
6169,समस्या मात्र नदेखायर समाधान पनि खोजिनेछ भन्ने आशा छ,2
6176,जातित्व भेद भावको मानसिक बिसलाई अंतिय गर्ने उपाय के होला त्यसमा जोड़ दिनु पर्छ ।,2
6177,समाजको लागि जसले जे जती गर्न सकिन्छ गरौं,2
6186,महानायक किन भनिन्छ राजेश  हमाललाइ  बुज्न  जरुरि छ सबैले ।,2
6187,महनयक को प्रोग्रम मा त दर्सक छन्् ता🤣🤣🤣🤣🤣🤣🤣🤣,2
6192,जात व्यवस्थापनको बहस एउटा कोठा भित्र नभई गाऊठाऊ  समुदाय भित्र गएर बहस गर्नुपर्दछ।,2
6196,चाइनि बढि आयो राजेश सर,2
6206,महानायक राजेश हमाल पछि मेरो नजरमा दयाहाङ राई हो,2
6207,दलितहरू कानुनको पाना र गैर दलितको घरको मूल ढोकामा अड्किएको हो l,2
6216,"जसले जे भने पनि महानायक भनेको राजेश हमाल नै हो, त्यो कसैले खोस्न सक्दैन!",2
6217,"होला उहाको अभिनय एकै खालको होला, ",2
6223,मैले सुनें हेरे अधिकांश व्यक्तिहरूले कुरा गरेको जात भातको कुरा मलाई यो भनी दिनु की नेपाल लगायत विश्व भरि नै विभेद कति ओटा छ।,2
6225,"इश्वर ले मानव जातिलाइ सृष्टि गर्नु हुदै गर्दा,",2
6226,"मात्र २ जात, मा बनाउनु भएको थियो।",2
6227,त्यो हो पुरुष र स्त्री,2
6233,Yesh Kumar लाई पनि बोलाम् न💐🇳🇵,2
6235,दलीत दलीत बिच को बिभेद हट्नु पर्छ पहीला,2
6237,२१ अौ शताब्दीमा जातीय कुरा हास्यास्पद! यो वर्ण व्यवस्था हिन्दुहरु मा मात्रै सिमित छ।,2
6244,यी सबै हिन्दु धर्मको कारक तत्व ले हो,2
6245,म क्षत्री को छोरो हुँ तर आज भन्दा २०/२५ बर्ष अघि देखी नै म सानो जात ठुलो जात सब्बै को घर भित्रै पसेर साथी सँगै एउटै थाल मा भात खाएको छु साथी सँगै सुतेको र साथी मेरो घरमा आउँदा पनि मेरो घर भित्रै साथी र म सँगै खाना खाएका छौं र संगै सुतेका छौं ताकी हिजो आज सम्म पनि म मा त्यही नै छ र मलाई कसैले केही भन्ला भन्ने नै लाग्दैन पहिले देखी।मलाई यत्ती थाहा छ कि मान्छे को जम्मा २ वटा जात हुन्छ :- एउटा महिला अर्को पुरुष 🙏,2
6246,जातको प्रश्न प्रत्येक मंगलबार राति ९ बजे कान्तिपुर टेलिभिजनमा,2
6307,टँकमणी पौड्याल सर हजुरले अध्यन गरेको ३० भन्दा बढी अन्र्तजातीय बिबाह र दलितहरुको क्षेत्रमा गरीयको अध्यनको पुस्तक प्रकाशन गर्नको लागी हार्दीक अनुरोध गर्दछु ।,2
6309,"के घमण्ड गर्छौ मान्छेले मान्छेलाई छुनु नहुने समाजमा बसेर???,के गर्ब गर्छौ मान्छेले मान्छेलाई घृणा गर्ने धर्म मानेर?? रगत त रातै नै हुन्छ सबै मान्छे भनाउदाहरुको!! त्यसैले सबै एकै हौ,,सबै धर्म एकै हुन,,एक अर्कोको धर्म र जात माथि कहिलै विभेद नगरौ।।",2
6310,दलितमाथिको विभेद रोक्न दलितले मात्र नभएर गैरदलित खासगरी ब्राहमण क्षेत्री युवाहरु अगाडि बढ्नुपर्छ। ऊहाहरुले मन र घरमा बास दिन सक्नुपर्छ तब मात्र दलित ऊथान हुनसक्छ।,2
6313,तपाई हरु यो देश का सम्मानित ब्यक्तित्व हो,2
6321,यो  शो म्याग्दी कहिले  आहुछ यहाँ को बासिन्दा लाई देखाउनु बुजाहुनु प्रछ,2
6326,"🇳🇵जात को प्रश्न संचालन गर्नु हुने सबै सदस्य हरु मा मेरो हृदय देखि नमन अनि मेरो सानो सुझाव पनियो भाग हेर्दै जादा,नेपालमा धेरै थर हरु हुनुहुन्छ,जस्तै नेवार जनजाति दलित बाहुन क्षेत्री,अब यो समस्या ले कुन कुन थर लाई कत्तिको असर पारेको छ्,यो कुराको असर अनि यो हटाउन आबस्यक छ् वा छैन अनि कसोरी हटाउन सकिन्छ भन्ने कुरा पनि समाज देखि बाहिर निकाल्नु जरुरी देखिन्छ,हाम्रो जस्तो बिकास उन्मुख र जातीय विभेद ले भरिएको देश मा,सबै थर माझ यो कार्यक्रम पुग्नु जरुरी देखिन्छ,??यो मेरो सोचाइमा हजुर हरुको सोच पुग्यो भने अबस्य केही सुधार हुने आश राक्द्छु धन्यवाद,",2
6327,"हुन त यो जात भन्ने कस्ले बनायो ?? जात को कारण ले कतिले ज्यान गुमाउनु परेको छ , तर कहिले हट्ला ?? कार्यक्रम राम्रो छ अझ अगाडि बढेको देख्न पाईयोस ..",2
6331,पक्कै  पनि दलित महिला लाई  रास्ट्रपति  बनाएर पशुपतिनाथमा पुजा  गरिसके पछी  चाहिँ  नेपाल मा  जाति  विबाद   मा निकै ठुलो उथलपुथल हुनेछ ।,2
6334,मान्छे-मान्छे बिचको यो दलन कस्ले ल्यायो,2
6335,"दया दाजु टांकामणि सर जस्तो बौद्धिक बेक्ती सङ अलि धेरै समय लिनु पर्यो,अर्को कुरा दया दाजु प्रश्नन गर्द अलि सतही मा जानू पर्यो,धेरै कुरा बाहिर लयुनु सकिन्थ्यो तर छुटयो,बेक्ती शिक्षित हुदा पनि उस्ले विभेद किन गर्छ,धर्म सङ विभेद को समन्ध छ,सायद पहिलो अनुभोब भएर होला,अर्को चोटी सबै कुरा समेत्नु होला।",2
6342,दलित नाम राखेर झन दलित भइरहने जस्तो लाग्यो सबै बराबर भनेर थर जातले मात्रै चिनिने तर छुवाछूत हटाउने काम सुरु गर्नुपर्छ । दलित भन्दै कोटा खादै गरे सधैको दलित भैन्छ,2
6349,कुरा समान्ता को हो,2
6350,यो विभेद जोगाइ राख्ने बाहुन नै हुन। यी नै ढोगि बहुन को कारणले यो समाझ मा यो विभेद कायम नै छ। यो जातको प्रस्नमा पीडित संग मात्र कुरागरेर समाधान हुदैन। बाहुन पन्दित लाइ पनि ल्याउन पर्यो।,2
6352,हजुर  हरुले    एस्तो   समाज   ले   मानेको    धर्मनै    परिबर्तन    गर्नुहोला    मेरो    सोचलाई    स्विकारी   दिनु   दिनम्म्र   अनुरोध    गर्दछु    जय    मसि,2
6355,फलेको हाँगो नुग्छ भन्छन्,2
6358,परिवर्तनको संबाहक,2
6363,जात को विषय कूरा गर्नू भयाे।,2
6367,यो कार्यक्रम नहेरी निद्रा पनि आउँदैन सलुत छ राजेश सर,2
6370,हाम्रो जातिय समाजको यक उदार्निय जोडी तपाईं दुई हुनुहुन्छ !salute 🙏🙏,2
6372,सुरु देखि अहिले सम्म न छुताइ   हेर्ने म मात्र हो कि अरु पनि हुनु हुन्छ येता हाजिर गरुम है 🙏👍️👍️,2
6374,कान्तिपुर रेडियोकर्मी अनिल परियार र आरति लम्सालको पनि अन्तर्वाता लिनुपरेयो ।,2
6388,Please जातको प्रश्न टिम ती दुई जोडीको परिवार सग interview लिनु होला है ।🙏🙏,2
6391,हरेक ब्यक्तिले घरमा परिवार सङ बसेर हेर्न पर्ने कार्यक्रम 👏👏👏👏सोच परिवर्तनको पहिलो पहल ❤️,2
6394,परिवर्तनको संबाहक,2
6395,मैले पनि अन्तर जाति  बिबाह गरेको छु ।,2
6399,"यो प्रेमिल जोडिको भरखर मात्र सर्बजानिक भएको गीत तिमि सित माया गर्दा,जून भडीयो उहाँ हरूको जिबन मा आधारित कथा हेरेर आफुलाई रोक्न सकीन साँचीकै आंसू आयो।",2
6402,यो कार्यक्रम बाट केहि अन्धविश्वास को पर्दा खोलिन्छ कि त,2
6407,हाल-युएई,2
6409,तपाईँहरूको जोडी सधैं भरी रहि रहोस्। ,2
6436,यस्तै यस्तै जाेडिहरूलाई अागामी कार्यक्रममा स्थान दिनुहाेला।,2
6438,"गैरदलित ले दलित संग र दलित ले पनि आफू भन्दा तल्लो जात संग विवाह गर्नु जरुरी देखिन्छ मात्रै ज्ञान र विचार, हिम्मत र साहस काे कुरा हो । म पनि आफू भन्दा तल्लो जात संग नै विवाह गर्छु सक्ने भए तपाई हरु ले पनि गर्नुहोला नसकेमा आफ्नो छोरा छोरी भाई बहिनी ले गर्दा बाधक नबनी दिनु होला मेरो अनुरोध छ",2
6439,मेरो पनि inter cast ho घर न गयको पनि 2 बर्ष भयो ।,2
6448,"कहिले बुझ्ने हुन् , नेपालमा भएका सार्की , दमाई , कामी , ब्राह्मण , क्षेत्रि , दशनामी , ठकुरी लगायत ९० % "" खश "" माहाजाति का अंग हुन्। ",2
6449,"DNA टेस्ट को रिपोर्ट ले नि यो कुरा प्रमाणित गरिसक्यो। धर्म , संस्कृति , चाडबाड , रहनसहन , भाषा , रितिरिवाज सबै एक प्रकारको , अनि तल्लो र माथिल्लो जात कसरी हुन्छ ? दलित भन्ने कुनै जात वा वर्ण छैन। ",2
6455,केटी USA /UK/ Australia को PR होल्दर भएको भए सायद जात ले फरक पर्दैन थियो होला यो केशमा!,2
6456,नेपालमा भइरहेको जातिबादी समाप्त गर्नु हो भने नेपालमा मंगोल/मूलबासीको सरकार आउनुपर्छ।,2
6462,Sir herne kathako EP57 हेरेर त्यो गाउको प्रतिनिधि सँग कुरा गर्दिनु पर्यो,2
6471,विश्वभक्त दुलाल sir लाई कार्यक्रममा ल्याउनु पर्यो हमाल sir,2
6482,Next episode ma uhako घरमै गएर बुवा आमा सङ्ग कुरा गर्दा अझ बढि प्रभावकारी हुन्थ्यो कि,2
6493,"एउटा मान्छेले अर्को मान्छेसंग विवाह गर्यो,त्य्हा कसरी दुई जात भयो??my hearty salute to this couple...keep it up",2
6497,कुनै एक एपिसोड  मा पत्रकार आरती लमसाल र अनिल परियार  जोडी लाई पनि बोलाउनु होला ।,2
6506,OMG दिदी तपाईंको आँखा मा आँसु देख्दा 😭,2
6511,दाई मेरो दाई ...❤❤❤🙏💪💪💪,2
6515,यो level को कलाकारको यस्तो अवस्था  छ भने  अरु को के हालत होला नेपाल मा,2
6525,प्रकाश सपूत र उहाको Wife lai plz invited👌🌹❤️🤝🙏,2
6531,तल्लो जात भन्ने कुरा नै हुँदैन । सानो सोच राख्ने नै तल्लो जात को मानिस हो । आजको कोण बाट हेर्ने हो भने त्यो बेला जसले समाजमा तल्लो जात र माथिल्लो जातकों बर्गिकरण गर्यो उनीहरुनै तल्लो स्तर र जातका थिए बास्तबमा !,2
6533,"नेपालमा मेरो मान्यता म भन्दा माथिको २ पुस्ता चेट हुनुपर्छ राजनीति ,सामाजिक रूपमा ।",2
6545,वहाँ हरुको प्रेम जीवन कथा सङ्ग पहिलो पटक संयोग रहि मिल्दो जुल्दो वहाहरुकै अभिनयमा भर्खर सार्बजनिक भएको म्युजिक भिडियो हेर्नुस,2
6550,"बिस्वभक्त दुलाल ""आहुती"" लाई अब आउने भाग हरु मा देख्न पाईयोस ! राजनैतिक चेत भएका ब्यक्ति हुन् उनि ,बर्गिय, जातीय विभेद,छुवाछूत जस्ता कुराहरु हिजो को दिनमा कसरी सुरुवात भयो र अहिले कुन अवस्था छ इत्यादि बारेमा राम्रा ज्ञात भएका ब्यक्ति हुन् । र मलाई  लाग्छ यस कार्यक्रम को उदेश्य पनि जात विशेष बारेमा अझ बृहत छलफल गर्नु हो। ",2
6553,आब आर्काे पल्ट यश कुमार दाइ लाई ल्यउनु हाेला।।,2
6557,महानायक राजेश हमाल दाई जस्तो सबै नेपालिको मन भएको भए ?,2
6560,संघर्षनै जिवन हो ।,2
6561,"मेरो पनि intercast बिबाह नै हो, म बज्राचार्य र मेरो श्रीमान् खड्गी... बिहे भएको १७ वर्ष भैसक्यो.... मेरो माईतिबाट accept गर्नुभयो but sometime relatives ले गर्दा उहाँहरूलाई अलि problem आईरह्न्छ... but we r happy..... अरुले जे सुकै सोचोस्....  be strong sis.... u r very luck, मनले चाहेको जीवनसाथि पाउनुभयो....",2
6565,भोलुम एकदम सानो भयो show को ।,2
6566,जात जाति हुनुपर्छ तर छुवाछुत को चाही अन्त हुनैपर्छ,2
6567,पहुँचमा पुग्नेलाइ सम्भव छ बाकी  लाई no !,2
6569,"समाजमा नपच्ने व्यवहार गर्ने चाही सानो जात हो , चाहे ऊ ब्राहमण नै किन नहोस ' म चाही यो जात मान्दीन , मैले थाहा पाए देखी नै छुवाछुत विरुद्ध विद्रोह गर्दै आएको छु ।",2
6573,याे जात भातलाइ हामीले जरोबाट नै मनबाटनै फाल्नुपछं,2
6575,म याे कार्यक्रम नियमित हेर्छु सर नबुझेको कुरा नि सर महिले म यउटा hotel industry मान्छे हु हाेटलमा हजारौं जेपालि बिदेशि guest अाउनु हुन्छ खानु। बस्नु हुन्छ । बाहिर पनि किन यस्तो सम्बन्ध हुदैन के जातीय कारणले हाे त सर,2
6576,यो हाम्रो समाज मा जब सम्म  तीन थरी मात्र जात छ भन्ने कुरा को चेतना हुदैन तब सम्म हाम्रो समाज मा परिबर्तन हुदैन  यो सन्सार मा तीन जात मात्र छन/ (1)ईस्त्री (2) पुरुश (3)उभय  म पनि छेत्री हु तर अब मैले मेरो नागरिता मा थर पुरुश  लेख्दै छु,2
6578,आखिर  कहिले  सम्म  यी  सब  सहनु पर्ने? के  सबै  मान्छे  को रगत  एउटै  छैन  र??,2
6581,जातिय असमानता र देशमा भएको बिभेदहरुको   विरुद्धमा आज राजनितिक रुपमा नै अघि बढेको मङ्गोल नेसनल अर्गनाइजेसन का थमन बुढा मगर जीवन राई शक्ति राई जस्ता नेताहरुलाइ बोलाउनु यदि यो निस्पक्ष बादी मिडिया हो भने🙏🙏🙏,2
6588,आफ्नो छोराछोरीलाइ यसो किन गर्नुभएको भनेर भगवानले सोध्नेछन तपाइहरुलाइ ।,2
6593,हामी सबैको जात मानव हो र हाम्रो धर्म मानबता हो । यहाँनेर के समस्या छ भने कथित ठुला जातका मानिसहरुले आफू superior हुनको लागि सानो जात बनायर छुवाछूत गर्न थालेका थिय  र अन्तरजातीय बिबाहले केही हदसम्म त्यसको निराकरण गर्छ तर  पनि मानिसहरुको सोचमा परिवर्तन गर्दा उपयुक्त होला जस्तो लाग्छ।,2
6594,लक्ष्मी बहिनी र जीवन भाई — तपाईहरु यो समाजको उदाहरण हो।,2
6596,हाम्रो समाज सन्सकार रिटिरिवाज नै यसरी बनेको छ  सबैले बुझ्नु पर्छ अफुलाई सजिलो जसरी हुन्छ त्यसरी नै जीवन जिउणे ट हो तर समाजलाई डोश डिणु हुँदैण आँफैले गरेको गल्टी सबैले आँफै बुझ्नु पर्छ,2
6597,संसारमा जहाँ जान पनि फ्री हुनु पर्ने किन भिशा लगाउछन डेश हो मनिष हो यसो नगरनु पर्ने गर्छन्  किन ??? कारण यही हजुर सबैले रिटिरिवाजलाई मान्नु पर्छ मेरो बिचरमा,2
6599,महानायक र डा: बाबुराम भट्टराई जिन्दबाद️,2
6609,अब यो भिडियो तेरेनिङ नम्बर 1 मा जान्छ भन्ने मलाइ बिस्वास छ,2
6611,"महानायक राजेश हमाल दाईको लागि लाईक, कमेन्ट, शेयर लाओस",2
6615,"कलाकार क्षेत्रको महानायक राजेश हमाल र नेपाली राजनीतिको महान नेता  डा.बाबुराम भट्टराई । यि दुबै राष्ट्रको अमुल्य गहना हुन । यिनिहरु ज्ञान, स्पष्ट भिजन भएका र गहन अध्यन गर्ने प्राज्ञिक ब्याक्ती हुन । देश र जनताले नचिन्नु बिडम्बना",2
6616,"कार्यक्रम १ घण्टाको बनाउनु पर्यो राजेश सर, हेेर्न मन लाग्दा लाग्दै सकिएको थाहा नै हुदैन",2
6617,राम्रो मान्छे लाई नेपाल मा दबाइन्छ बाबुराम जत्तिकै खुबी भाको नेता नेपाल मा अरु कुनै नेता छैनन् र हुदैनन् पनि अब को ईन्टरभियु यश कुमार को हेर्ने मन छ,2
6619,"फिल्म क्षेत्रको महानायक राजेश दाइ, राजनीति क्षेत्रको महानायक डा:बाबुराम भट्टराई ",2
6624,जातको प्रश्न न छुटाई हेर्ने म मात्रै हो कि अरु पनि हुनुहुन्छ,2
6631,हजुर दुवैको कुरा राम्रो छ राजेश सर बाबुराम पुर्व प्रधानमन्त्री ज्यु मलाई पनि लाग्छ याे दलित भन्ने सब्द निकाल्नु पर्छ जुन दलितले पाउने सुविधा छ सबैको  अार्थिक अवस्था हेरेर सबै जातले पाउन र कुनै पनि जातमा छुवाछूत नहाेश अाफ्नाे जात सबैलाई प्याराे छ मलाई काेसैले कामि भन्छ खुशी लाग्छ तर छुवाछूत गर्दा दुखा लाग्छ,2
6638,नेपालको चर्च र एनजिओ-आइएनजियोमा गैरदलित र गैरजनजातिको नियन्त्रण वा सञ्चालक कति छ ? खोजि होस् ।,2
6643,हैट तेत्तिक्कै यो मान्छे पडेर डाक्टर भको रहेनछ उत्तर दिने शैली निकै कडा र साथ्मा महानायेक जस्तो बिद्दान ब्यक्तिको सोधे अनुसार को उत्तर दिनु भनेको चान चुन कुरो होईन येदि साचिक्कै देश बिकाश गर्ने हो भनेत बाबुराम नै चाहिन्छ जस्तो लाग्छ है मलाई साथिहरु कि कसो,2
6651,आगामि दिनमा बिश्वभक्त दुलाल आहुति  जी लाइ  बोलाएर साक्षरतर गर्नु पर्यो।,2
6653,माहानायक राजेस हमाल  सर जस्ता सचेत कलाकार हरुले यस्ता  रुढिबादी को विरूद्ध अब कलाकार ता क्षेत्र बाट आवाज उठाउनु पर्यो।,2
6656,अब के.पि सर्मावलि र प्रचण्डलाईपनि सोध्नु पर्यो जातको प्रश्न,2
6657,दलित शब्द हटायेर अरु सम्मानज्न्ने अर्को शब्द राख्नु पर्छ।  किनकि दलित भन्ने बितिकेइ दमाई कामी सर्कि भन्ने जनाउछ।,2
6661,अब बिस्वभक्त दुलाल ( आहुती ) ज्यु लाई बोलाउनुहोस,2
6662,हो आधा बाकी छ फेरि अगाडि भिड्नु पर्छ र पुरै गिलास भर्नु पर्छ,2
6665,डा बाबुराम भट्टराई इतिहासको पानामा रहिरहने छ।,2
6667,"अर्को अन्तरवार्ता बाैद्धिक,क्षमतावान , गायक ,नायक यश कुमार संग लिईयाेस भन्ने हामी चाहान्छाै ।",2
6670,दलितको ठाउँमा (सिल्पी समुदाय) राख्दा कसो होला!!?!!,2
6671,Sir herne kathako EP57 हेरेर त्यो गाउको प्रतिनिधि सँग कुरा गर्दिनु पर्यो,2
6674,जातीय छुवाछूत विभेद कहिले अन्ते हुन्छ । मान्छे जति शिक्षित भयनी हेर्न नजर नै पहिले केही छ। हेर्न नजर परिवर्तन गर्नुपर्छ ।,2
6678,पहिले अाफै बाट शुरु गरौ परिवार समाज अनि राष्ट्रमा परिबर्तन हुन्छ होला।,2
6681,प्रतिक्षा,2
6686,वर्तमान प्रधानमन्त्री केपी शर्मा वलिलाई पनि बाेलाउनुपर्याे कार्यक्रममा ।,2
6687,अबो गोरखा अनु भयो भने 100% गोरखाली जनता ले लखेट्नु हुन्छ। Dr. जि,2
6688,डाक्टर भट्टराई अब यो देश को कार्यकारी प्रमुख हुनुपर्छ डाक्टर भट्टराई बिना देश बिकास अधुरो अपुरो,2
6691,wowow सलुट बाबुराम भट्टराई ️,2
6697,"डा. बाबुराम जस्तो बौद्धिक व्यक्ति यो समाजले फेरी पाउॅंदैन, जाबो ८ कक्षा पनि नपढेकोले उहाको बौद्धिकतालाई च्यालेन्ज गरेको देख्दा अचम्म लाग्छ!!",2
6701,"डाक्टर बाबुराम भट्टराई लाई हार्दिक धन्यवाद ,हो म पनि मान्छु नेपालमा जातीय भेदभावको मुल जरो हिन्दु धर्म नै हो,",2
6709,यो जनचेतनामुलक काम प्रति हजुर हरुको सयोगको खाचो छ कृपया मेरो व्यक्तिगत च्यानलमा जोडिनु होला,2
6725,अबको दिनमा दलित कोटा होईन गरीब कोटा दिनु पर्छ नेपाल सरकारले,2
6734,मात्र हट्छ । यो परम्परा ..।।,2
6742,हामी राष्ट्रिय मुद्दाहरु सबै बिज्ञान हिसाबले निर्णय गरेर जानुपर्छ नकि अन्धो बिस्वास धर्म कर्मले।।।,2
6746,हाम्रो राजेश दाई,2
6755,अाहुति  जस्ता  बाैदिक ब्यक्ति  हरुलाई पनि संबादमा लिनुपराे   महानायाक ज्यु।।।,2
6756,जात र असमान्ताकाे प्रश्नकाे सही उत्तर खाेज्न खाेटाङकाे दिक्तेल रूपाकाेट मझुवागढी नगर वडा २ काे जनजागृति अावासिय मा वि मा मिल्न सक्छ। राजेस हमालजी र कान्तिपुर टेलिभिजनलाइ स्वागतछ।,2
6757,डाक्टर  नामत राख्नुभयो शास्त्र  पड्नुभयन  कसरी समाधान हुन्छत छुवाछुतको सुरुवात जहाँबाट अायो तेहिँ बाटै खोज्न शुरुगर्नुपर्छ,2
6759,मुख्य गरि हिन्दु धर्म भित्र को कुरिती र कु सस्कार हटाउनु को विकल्प छैन राजेस सर,2
6764,अब राजेश सर को सबै कार्यक्रम नछुटाइ हेर्ने हो ।,2
6765,जोडियो हजुर,2
6771,महानायक राजेस हमालको निम्ति लाएक गर्ने यता हाजिर हौं ।,2
6776,जातीय छुआ-छूत अंत्य गर्न लाई कडा भन्दा कडा कानून या मोटो रकम जरिवाना तिर्नु पर्ने ब्यवस्था राख्नु पर्छ..!,2
6777,यस् कुरामा मलाई पनि चित्त बुझेको जातिय भेटभाब अन्ते हुनुपर्छ,2
6779,"दलीत र गैर दलीतको विचको खाडल उचित शिक्षा र चेतनाले पुर्न सक्छ । जात र वर्ण जिवनका रंग हुन् । कुनै पनि रंग नराम्रो हुॅदैन । धर्मले जात छुट्याउॅदैन । बरू धर्मको व्याख्या गर्नेहरुले जातलाई नराम्रो व्यख्या गरेका हुन् । मानिसभित्रै पशु हुन्छ, मानव हुन्छ । मानिस दुई जातका हुन्छन् । हिंसात्मक र अहिंसात्मक । मानिस त्यो हो जो सबै प्रणिलाई समान माया गर्छ ।",2
6780,हिन्दु धर्ममा कहि कतै यस्ता कुरा उल्लेख छैनन् । यो त केही ब्यक्तिले चलन को रुपमा चलाएको र निरन्तरता पाएको बिषय हो । शास्त्रमा हेर्न सक्नुहुन्छ ।,2
6781,"अब पालो आहुतिको!!!! आहुती आउदा समय कम्तिमा १ घण्टा हुनुपर्छ, प्रदिप गिरि पनि।।",2
6782,"🇳🇵सर्वप्रथम त जातको प्रश्न कार्यक्रम सन्चालन गर्नु हुने महानायक राजेश हमाल ज्यु र पुर्व  प्रधानमन्त्री  डा. बाबुराम भट्टराई ज्यु मा धन्यवाद व्यक्त गर्दछु। समाजमा विभेद अन्त्य क्रान्तिको माध्यमबाट गर्नुपर्छ भनेर क्रान्तिका नारा गित गाएर  बन्दुक बोकेर कयौंले बलिदान दिए तर पनि अझै विभेद छुवाछूत को जरा फैलिदै गयो अहिलेको शिक्षित र प्राविधिक युगमा आएर पनि मान्छेले मान्छेले छोएको खानु हुदैन भनेर एउटा धार्मिक अन्धविश्वासका कारण जति नै बिश्वमा प्राविधिक युग आएपनि हाम्रो समाजमा  मानसिकता चिन्तन परिबर्तन हुन सकिरहेको छैन र कुनैपनि धर्ममा लेखिएको छैन होला कि मान्छेले मान्छेलाई भेदभाव गर्नुपर्छ भनेर त्यसैले धार्मिक अन्धविश्वास त्यागौ र हाम्रो जन्मभुमि नेपाल र हामि नेपाली भन्ने भावना सदैव स्मरण गरौ।। 🇳🇵🇳🇵""जननि जन्मभुमिश्च स्वर्गदपि गरियसि""।🇳🇵🇳🇵",2
6783,वाहुनको पण्डित र पुजापाठ पुजारीकरण अव दलितलाई जिम्मा दिनु पर्छ।  अनि समस्याको समाधान हुन्छ।,2
6785,अब दलित ले पनि बाहुन क्षेत्री को थर राखेर नागरिकता लिन पाउनुपर्छ अनि बल्ल दस पन्ध्र बर्ष पछाडि दलित भन्ने  शब्द नै लोप हन्छ होला। नत्र त चुनाब को बेला भोट ब्याङ्क मात्रै ।,2
6791,सभ्यता सबैको समान हुन पाओस नेपाल मा शान्तिपूर्ण बाताबरण नेपाल ले पाउनेछ  अनि  मात्र विद्वानहरू को प्रतिफल तीव्र रूपमा हुनेछ र बिकास समृद्धि पाउनेछन्   कुछुवाको तालमा  नहिडाउ  बिकास guarantee कसरी हुन्छ  ?,2
6796,लैन तेसो भय देशैभरी नयाँ अभियान चलाउ दिसा मुक्ति क्षेत्र भने जस्तै छुवाछूत मुक्त क्षेत्र घोषणा गर्दै जाउ र सरकारले पनि तेस्ता क्षेत्र लाई र अगुवा लाई सम्मान गर्ने कार्यक्रम ल्यावोस ।,2
6799,महानायक राजेश दाइ नमस्कार  डाक्टर सुरेन्द्र के सि सर लाई पनि ल्याउनु पर्याे दाई,2
6800,सर्ब पर्थम राजेस सरलाइ सलाम बाबुरा सर तपाईं कुरा सारै मिठो गर्नु हुन्छ तपाईंको कुरा सुन्दा तपाईं जतिको नेता अरु छैन जस्तो लाग्छ तर तपाईं देशको टप लेबलमा  पुग्नुभो तेती बेला किन जातको नाम्मा आतंक मचाउनेलाइ कडा कानुन बनाएर कार्बाही गन सक्नु भएन संविधान मा किन दलीत बनेर लेख्नु   सही थियो थिएन भने किन बिरोध गर्नु भयन,2
6806,जति छुवा छुट पर्ठा धार्मिक हिन्दु अस्थामाइ छ,2
6807,दलित जनजाति र ब्राह्ममण शब्दको छुटाछुट्टै रङ्ग  एक अर्कामा मिसाउनु पनि अर्को बिकल्प हुन सक्दछ।,2
6808,संविधान बाट नै  यो दलित शब्द नै खारेज  गर्नुपर्छ शब्द सुन्दानी रगत तातो  हुन्छ  जय होस महानयक हजुर  को  बाबुराम  भट्टराई  सर को कुरा एकदम  ठिक  छ मानिस ठुलो  दिलले हुन्छ जातले हुदैन चेतना भया मोहदये ज्युहरु🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,2
6809,थर चाइ फेर्नु पर्छ सबै भन्दा उत्तम उपाये हो,2
6810,"अब छिट्टै सक्किगोनि अाउदैछ , को को हेर्न अातुर हुनुहुन्छ ?? यदि मलाई माया गर्नुहुन्छ भने यो मेरो अाफ्नै Youtube च्यानल Subscribe गरेर सहयोग गरिदिनु होला !! धन्यवाद ",2
6812,दलित को लागी हक र अधिकार को लागी बोलेको कूरा ठिकै लायो ।तर दलित लाई हतियर बनायर हिन्दू धर्म लाई प्रहार गरेको छर्लङ्ग देखीन्छ ।बाबूराम को सोँच नै ठीक छैन।राजेस हमाल जि को सालिन्ता पुर्बक प्रस्न सोध्ने तरिका मन मर्यो ।,2
6818,"मलाइ लाग्छ समाज का केहि व्यक्तिलाइ पहुच सुविधा  दियर भन्दा पनि , जो कोहि हुन् तीन लाइ राज्यले शिक्षा, स्वाथ्य र रोजगारको सुनिश्चितता गर्नु पर्छ । समस्या दलित र अधिकार भन्दा पनि चेतना, शिक्षा र अाथिक सक्षमताको हो, यि कुराको अभावमा माथिल्लो वर्गका व्यक्तिको पनि समाजमा दयनिय अवश्ता देख्न सकिन्छ । उदाहरणका लागि के कंाग्सका विश्वकर्मा र कालिकोटका दलित को अवश्ता एकै छ त ।",2
